numeroFissazioni,startTime,duration,position_x,position_y,position_z
77,39.530287,0.040072000000002106,0.2914154757481472,0.6064978030452193,201.00479006722617
78,39.590411,0.020019999999995264,0.30297412491112335,0.6077289040821497,197.81390993845508
79,39.670556,0.060092000000004475,0.30448819148419587,0.6078397748105565,195.86632806307688
80,39.890939,0.040071999999995,0.4451508159335943,0.5696983942139042,488.5363415238586
81,39.981069,0.020091000000000747,0.43764876735557245,0.5844075981483483,321.46313442950674
82,40.30165,0.19037600000000054,0.43895101677628295,0.5882156394356134,469.5003406149482
83,40.62223,0.32057899999999506,0.4355204538144905,0.4790921242922929,466.77277505425815
84,42.836283,0.090170999999998,0.5186483066589094,0.5916949355025055,566.4898728070121
85,42.946435,0.20036199999999837,0.5241116133967788,0.6030734810858281,454.44696204413026
86,43.166888,0.03004800000000074,0.518359244049217,0.5810009392101055,579.294448991604
87,43.247033,0.14019799999999805,0.4793791530732431,0.5699326056898195,553.5860158473266
88,43.427304,0.020091000000000747,0.4701939824150416,0.5257380229229063,402.6837129516966
89,43.467378,0.020090000000003272,0.4708811712265423,0.5400076680072179,261.607721284031
90,43.507449,0.04007299999999958,0.47631604342010214,0.5659052038398599,267.2639464554577
91,43.587595,0.020089999999996166,0.47578412562827654,0.5651436749508683,294.6197363970959
92,43.707812,0.020091000000000747,0.47511285409887033,0.5561848628393873,265.56264208622827
93,43.818043,0.04007299999999958,0.44936157646359515,0.5968808345509571,476.16653266861175
94,43.878169,0.2704400000000007,0.43996613526510703,0.6035030210488398,420.97848528977056
95,44.168701,0.040072000000002106,0.432155274589045,0.6108477468932255,275.36077091149093
96,44.409136,0.04007100000000463,0.43441452778144957,0.5913535983109844,252.35116151471638
97,44.469189,0.03008700000000175,0.43996615327812183,0.5728359467785832,285.26262594278023
98,44.549334,0.08014500000000169,0.45658886652452324,0.6024720714696773,653.4524295228067
99,44.669552,0.07015899999999675,0.4595143377156817,0.5669080571019924,470.2272404236834
100,44.809861,0.07012000000000285,0.46283804425058606,0.5538020753352972,354.4736869147906
101,44.909987,0.020091000000000747,0.45336267927042434,0.5250048560404802,328.9168381691844
102,45.090368,0.9216680000000039,0.4643720297911396,0.5864076421273248,418.5425796165692
103,46.032017,0.02009099999999364,0.4695273938618669,0.5705233358574879,561.5310477271015
104,46.072089,0.1803820000000016,0.45790751975424704,0.580808469861475,632.5907982499111
105,46.332615,0.03004900000000532,0.4415247993187348,0.5557917080404063,285.0609618814816
106,46.402736,0.040072000000002106,0.4326777131271134,0.5675090905316457,247.3690259152721
107,46.563026,0.08014500000000169,0.4359036063818665,0.5484814214714101,240.9249706995378
108,46.753322,0.06016300000000285,0.44987178253017496,0.5652536097072787,455.00077518650994
109,46.833467,0.06016400000000033,0.4408081753631888,0.5569178571706657,293.0389550820912
110,46.933703,0.03004800000000074,0.4429729829712452,0.5558702990984801,268.0253510864051
111,46.983771,0.020053000000004317,0.4420776894906119,0.5661895610391573,375.96116082623126
112,47.023844,0.050057999999999936,0.4337619567854938,0.5136916926326893,513.2413254939696
113,48.366289,0.9316919999999982,0.4095085217653544,0.6046547118892694,244.4180150123949
114,49.358035,0.03008599999999717,0.35796085028300445,0.6281236415266783,241.36604069401588
115,49.728754,0.050095999999996366,0.38778685635323706,0.6313942372349729,376.48142130872566
116,49.909064,0.030076999999998577,0.3678558359000984,0.6335682411674851,310.26268310512336
117,49.959122,0.07015899999999675,0.37278806753559846,0.6102300560276019,318.1378975229222
118,50.089406,0.02002000000000237,0.48337097097605847,0.5525009871012077,509.302317243451
119,50.129478,0.06009300000000195,0.48152520588110304,0.522704019176091,257.5171402798583
120,50.249696,0.0300060000000002,0.47720606030791174,0.5159221155948803,348.09279979370444
121,50.309789,0.11022200000000026,0.4966005027054656,0.5528551559675858,831.0751770996459
122,50.470079,0.1803420000000031,0.5167860745589186,0.5527757719947856,1411.7008045563387
123,50.690493,0.39065900000000653,0.5131024516779891,0.5995696721679628,431.4266738205122
124,51.111238,0.07014999999999816,0.5080352737158224,0.568707689672509,603.5339178828056
125,51.321587,0.16028999999999627,0.5154808304021707,0.6011895230838453,667.5416752852752
126,51.672253,0.07015000000000526,0.49216697394920994,0.5549802393527837,276.45157273169355
127,51.792471,0.040072000000002106,0.4982596649943058,0.548726202986304,270.8415323010438
128,51.852596,0.02002000000000237,0.49880392710860727,0.5323631550067377,411.19946183549456
129,51.912689,0.040072000000002106,0.5010805437108068,0.5612311947242863,451.98051548063324
130,51.972813,0.030006999999997674,0.504046565483297,0.5433235622101029,392.5238984600492
131,52.133103,0.1302430000000001,0.4681331062263831,0.5710000868374644,978.0424397952775
132,52.3234,0.22045299999999912,0.4021215676616621,0.5751755395107957,332.1571386607148
133,52.593922,0.11022200000000026,0.3932965361696985,0.5775328876391737,336.2747425494271
134,52.754211,0.07014900000000068,0.3977914116522809,0.5704607021074692,399.0359698184854
135,52.844342,0.020091000000000747,0.3970637257093414,0.5518117296891366,366.3960560191622
136,52.884414,0.020091000000000747,0.3899948143951764,0.5803589353930104,357.84367551002623
137,52.954573,0.1302039999999991,0.38418489830815206,0.5571238534543168,349.7367588870871
138,53.154936,0.020052999999997212,0.33934230571333085,0.5398438855923898,264.3699810986376
139,53.215061,0.16029000000000337,0.329094501762339,0.5235294707950733,286.9583303715438
140,53.425448,0.08014499999999458,0.2926021516563404,0.4861476312192177,268.8322873556338
141,53.645792,0.040072000000002106,0.29685245907691094,0.45814082306815046,212.6964346234543
142,53.746028,0.03004800000000074,0.29475086116432864,0.48683845834832473,286.53657503150055
143,53.796096,0.1702760000000012,0.31089010934123235,0.47113982104787056,271.89440173158124
144,54.186825,0.030048999999998216,0.3404264178892394,0.5738341148395414,249.82717324645697
145,54.447242,0.4508639999999957,0.41465006430801643,0.4310013669689925,425.4316360957104
146,55.990088,0.09014100000000269,0.4376228465605681,0.5659829029390724,391.98958172480604
147,56.150378,0.09014099999999559,0.4454088713580287,0.5600571436265552,555.3907150013638
148,56.270595,0.03004800000000074,0.4449947838349251,0.5636363729716416,597.9617792345354
149,56.531012,0.020091000000000747,0.44665934486892994,0.586949901222536,460.44743367085925
150,56.691302,0.05013900000000149,0.44571040068625795,0.586598351039656,491.7646673982119
151,56.761461,0.040072000000002106,0.4344418949875088,0.5784431356708022,495.76887898730536
152,56.961824,0.06012400000000184,0.4190874709345972,0.5275839158275968,374.8052975453713
153,57.15219,0.05006800000000311,0.3550426509366603,0.5978542054137174,243.2857240988157
154,57.462746,0.08014499999999458,0.3788253650475301,0.5105178752901923,278.0538698470565
155,58.594801,0.050067000000005635,0.3927057963599291,0.5763448737968649,319.26731196680214
156,58.664921,0.02002000000000237,0.4029454311568034,0.5493836407086111,328.93958834774344
157,58.704994,0.10016399999999948,0.3899914403301617,0.5711930844927073,288.59287534875307
158,58.845232,0.12021599999999921,0.3966836233829706,0.5695039413364996,321.81377657705787
159,58.995526,0.09014000000000522,0.39696626197687834,0.5700429132169995,341.2645424579031
160,59.185864,0.050097000000000946,0.39145466815295504,0.5784850605274712,330.13355043381443
161,59.436323,0.06005400000000094,0.4597969468251946,0.580578492691785,538.3924403050071
162,59.516468,0.030047999999993635,0.4507967594095845,0.5745032657094067,374.7637507274133
163,59.566536,0.030076999999998577,0.4456778548243751,0.594898717174321,392.2921395409311
164,59.666734,0.0700780000000023,0.45028220225904797,0.5992539616486764,536.8084050648182
165,59.847044,0.09013100000000662,0.44422734131888625,0.6092966530261028,464.84416502489825
166,59.967261,0.13020300000000162,0.444716449582795,0.6056212075577875,459.63454655888046
167,60.157628,0.04007299999999958,0.4295403332237775,0.5978012093703048,273.83788318851396
168,60.287841,0.030076999999998577,0.4445802770626874,0.5977429896011555,430.2383409109819
169,60.337899,0.04007299999999958,0.4272165857319615,0.4788057015667306,443.12294888205963
170,60.498189,0.020091999999998222,0.4481561667531923,0.5537856686663224,381.4272172940566
171,60.618406,0.020091999999998222,0.4438201297252852,0.6009146087092552,263.4186135104838
172,60.658479,0.05013900000000149,0.4246392429547428,0.5935640661586179,264.7820083748836
173,60.768711,0.040071999999995,0.43215529074486914,0.5825480151758881,323.8957287468072
174,60.868908,0.020020999999999844,0.41805631152528233,0.5098749903850497,322.3048177782399
175,60.97906,1.2322610000000012,0.42663744363570516,0.5909941445318797,327.3819214635829
176,62.231374,0.14023699999999906,0.4257906891183674,0.6081951896396058,326.76737504827065
177,65.62747,0.06016300000000285,0.448060484263092,0.574472524631026,380.7195948876426
178,65.717681,0.10016500000000406,0.4391843621688714,0.5835703559171029,380.21210111739924
179,65.837899,0.28050700000000006,0.4617895943412947,0.6085334134261983,382.5832497215603
180,66.198551,0.04007300000000669,0.44733148161810427,0.5867392548857717,280.89851860342327
181,66.388847,0.06016400000000033,0.4885354498957692,0.5150938431392207,534.8764081886446
182,66.468991,0.12021899999999164,0.4826915528536785,0.5295070694170609,534.0989566172627
183,66.729518,0.060054000000008045,0.45724155963467644,0.5179322003959353,540.1381621296455
184,66.809663,0.08014500000000169,0.4665461182585579,0.501849483012933,446.8979557418141
185,66.959928,0.020020999999999844,0.45347479869333107,0.5337868855845178,596.7406874973201
186,67.000001,0.21038699999999722,0.44653425979426786,0.5162994954876742,291.57752782193904
187,67.23037,0.05013900000000149,0.46261806933069277,0.5159235808890673,400.2903684970927
188,67.320581,0.09017000000000053,0.4533768733504247,0.5280030607558065,509.0716037990429
189,67.470804,0.020092000000005328,0.5089634906969861,0.5507295439276864,823.8082485217209
190,67.530968,0.060053999999993835,0.5145961745162688,0.5288296971916139,310.1844782659763
191,67.671167,0.11023099999999886,0.5102883629440645,0.523938228705176,414.98181892128457
192,67.87153,0.18038099999999702,0.5104050439445847,0.5474523007567885,567.3542343677517
193,68.122031,0.040071999999995,0.4785520673449495,0.5458671525592521,672.5945332724782
194,68.182123,0.11022199999999316,0.47505591038353795,0.5347248769314928,343.59733876433927
195,68.312327,0.07015900000000386,0.4650674814295003,0.5275971634052619,263.62666933591277
196,68.402539,0.0700779999999952,0.47405102744006494,0.5432899435908063,548.5061944317474
197,68.492708,0.10012600000000305,0.4591658437234625,0.5649721772191766,410.03143192457145
198,68.622921,0.050058999999990306,0.4368988673403125,0.5848505383307988,475.70324645951166
199,74.513579,0.030077000000005683,0.4558312747601675,0.5201130451693363,377.29948243472757
200,74.563637,0.030086999999994646,0.4268813725385942,0.5788219081130561,340.90922057841095
201,74.693921,0.040071999999995,0.4473834333757697,0.5520297415436742,448.766754891926
202,74.754014,0.06012499999999932,0.44237233742073495,0.5546828971472598,484.4767711624958
203,74.844145,0.03008599999999717,0.41948909865327555,0.5745642796654984,389.44449232171337
204,74.904309,0.09014000000000522,0.42590538020187174,0.561912455854242,424.7007948555441
205,75.014501,0.04007200000000921,0.420401536607188,0.5748598631045383,391.73851779091626
206,75.134719,0.05009699999999384,0.4038851525827906,0.5668819011669651,412.59472028273575
207,75.204797,0.030086999999994646,0.4000181326265237,0.5688901490521854,395.60388613219465
208,75.284942,0.06016400000000033,0.3962093964216794,0.5833537993230742,372.72920475735276
209,75.415226,0.10016499999998985,0.43082607985365634,0.5749226394873469,416.46135317885637
210,75.535444,0.06009199999999737,0.42278450824767616,0.5927654011169583,411.81093576186584
211,82.187479,0.14023699999999906,0.4517493950941143,0.6160394136382483,302.94313077991444
212,82.357793,0.190337999999997,0.4368734678819484,0.5885680158548877,304.69464946439115
213,82.578137,0.09021099999999649,0.323337222119876,0.14961113191134673,269.82278352053027
214,82.818572,0.040072999999992476,0.44397005315478605,0.5831198131731402,305.45954515671804
215,82.918808,0.04007300000000669,0.43531541118851386,0.5824023714858275,305.37763363222956
216,82.978862,0.02009099999999364,0.44959104922263393,0.580970814841487,305.5259542268657
217,83.029001,0.1202170000000109,0.45233306499208376,0.6053620179300522,304.06229400676307
218,83.189291,0.10016500000000406,0.42485856572475517,0.5828120490182328,305.2894191775497
219,83.309508,0.07007900000000689,0.44799556081486464,0.5834278220656883,305.46018098999446
220,83.429726,0.11015100000000189,0.41356246471979535,0.4451229696642837,305.29318117883565
221,83.820384,0.08014500000000169,0.39948992086147694,0.6071908473980527,303.21348140748273
222,83.92062,0.04007300000000669,0.41923638938303337,0.5648753348359326,276.2064627836537
223,84.852284,0.04007200000000921,0.5299981552186791,0.6013028669368291,470.9819586078072
224,84.912409,0.27044100000000526,0.5289709037463256,0.6121976336243434,497.0790318597559
225,85.20294,0.08014599999999916,0.534315250781367,0.6016698228370896,483.1102240252393
226,85.303066,0.290575000000004,0.5368645209366423,0.5776174043644251,565.6921607602629
227,85.693806,0.020052000000006842,0.39124546740185856,0.542919552375235,288.38359005423246
228,85.733879,0.02005199999999263,0.3977050414614635,0.5154568131535031,260.79608946417824
229,85.834076,0.05009700000000805,0.3881615523327905,0.5418755081577699,323.72827055368356
230,85.904154,0.040072999999992476,0.3834922985897927,0.5533733127989101,286.20109242416163
231,86.00439,0.030047999999993635,0.3587892986582441,0.5970041819333163,277.43243925095993
232,86.054459,0.07015000000001237,0.35545222015700895,0.6109772661765225,299.41852472530525
233,86.194729,0.1902950000000061,0.3594505811029386,0.625435833211868,298.48670448451236
234,86.405116,0.03004699999999616,0.3591615477033096,0.6186015449432272,280.1457092245107
235,86.595454,0.0300060000000002,0.3136561713989252,0.6008516355232753,184.45591491084997
236,86.745677,0.02009099999999364,0.3056128023134786,0.5823241943688668,184.80512136701188
237,86.795816,0.0300060000000002,0.333637974442505,0.6433597401041037,309.37385558343857
238,87.166493,0.040071999999995,0.44521303497784365,0.5849148912410032,335.59055801125726
239,87.226547,0.08014500000000169,0.444155532826721,0.6097684217471552,436.0434555152719
240,87.346764,0.04007300000000669,0.4479221130194474,0.5916355007349215,433.92468041000603
241,87.406928,0.030048000000007846,0.4285500489333681,0.5964738284581413,346.2951557156645
242,87.547127,0.09021099999999649,0.41898780591208873,0.5821273363563779,332.33036875542115
243,87.687436,0.10012700000000052,0.4118729695702538,0.5668497706295041,293.0317863425508
244,87.847726,0.1602890000000059,0.41446854744933315,0.5530322308048626,300.5871879710725
245,88.038064,0.12021699999999669,0.4421808527405494,0.5700244501653063,491.8354274104793
246,88.308505,0.020090000000010377,0.41161888940085084,0.5979452556555819,201.65743909702854
247,88.348577,0.040071999999995,0.41939019489869384,0.5974871029699805,201.70689259590583
248,90.161906,0.06009199999999737,0.4399096889394265,0.5872336763042143,350.38313700821897
249,90.242051,0.02002000000000237,0.449978545793927,0.5682188175120598,371.71861480820405
250,90.282124,0.02002000000000237,0.4421740158386637,0.5893317210427378,370.3651217184326
251,90.33222,0.05006899999999348,0.4489752433561179,0.5563686510264816,404.2151613916731
252,90.49251,0.03004900000000532,0.42075120018138346,0.5390160483375127,341.7627299859165
253,90.752927,0.03008599999999717,0.2957775998583164,0.6347028363310548,190.43305831948055
254,90.893236,0.2103570000000019,0.2773489550018779,0.6002206579208504,189.5049612755335
255,91.133671,0.05006699999999853,0.27753266957022876,0.6059432710541108,189.4311082632015
256,91.324008,0.020020999999999844,0.326331050390136,0.5846278983626398,201.3177829548049
257,91.684661,0.05009699999999384,0.5189427378185113,0.48838515196361887,199.26081461270329
258,91.854976,0.08014400000000421,0.4966719005068273,0.6484584815838311,468.88934078353566
259,91.955102,0.05013900000000149,0.5042439830493829,0.6408099433117252,476.00162066820616
260,92.035247,0.10023599999999533,0.5334020623259915,0.6355399256980362,451.20660125445676
261,92.155464,0.030087000000008857,0.5248916093264869,0.6384313799189055,615.0649291160076
262,92.205603,0.09017000000000053,0.5181695252668373,0.6567988753213062,578.7096437363072
263,92.315754,0.16029000000000337,0.48849301535292683,0.6464203642595034,472.91418230687935
264,92.556189,0.020091999999991117,0.4343052869782934,0.5685079689703164,207.12154756032885
265,99.468751,0.04007200000000921,0.4321240061548509,0.5529284498352541,367.49346322474975
266,99.528804,0.04007300000000669,0.4397474455461375,0.5663521129931035,556.7964421435937
267,99.629041,0.06005299999999636,0.43358579157892063,0.5548620469730795,365.9644492024355
268,99.709186,0.090139999999991,0.4382415503925924,0.5696021615221395,448.8098763749427
269,100.009674,0.05013900000000149,0.42605479823736053,0.6014677643759457,392.04950349500706
270,100.139958,0.16029100000000085,0.4338766186586502,0.6298377222314445,398.08641163581206
271,100.490544,0.21043000000000234,0.45337905208130613,0.5257651619002751,301.92895408838115
272,101.893082,0.5610140000000001,0.44610641736161344,0.5012075642365891,445.51653196779034
273,106.501419,0.04007300000000669,0.3690445731554561,0.5742349104347956,319.24010206764706
274,106.822,0.05013900000000149,0.4431836678083086,0.564463341386264,339.22728037704036
275,106.902145,0.05013900000000149,0.4438152767004634,0.559535133171582,392.05114996775137
276,107.312936,0.07007800000000941,0.44365632814855993,0.5812331070286959,385.96392270006186
277,107.403106,0.3105550000000079,0.43571948009173966,0.572678962418228,320.40554891812593
278,107.773753,0.100198000000006,0.431420289205249,0.5820027726335891,363.6010416977301
279,107.893971,0.140270000000001,0.42346611750936547,0.572194721737499,363.5055910475552
280,108.054261,0.11022200000000737,0.43604973092550975,0.5696013023913123,364.01948121639066
281,108.224537,0.020092000000005328,0.42703450051788117,0.5677023528504584,363.79793446825613
282,108.274676,0.060092999999994845,0.4150970068326734,0.5705684790240407,363.1815512242999
283,108.434965,0.020020999999999844,0.4225044122862786,0.5739709421210082,363.49368762176414
284,108.495058,0.05005900000000452,0.4271187038677755,0.5716844489170438,363.6848341517174
285,108.565208,0.10012600000000305,0.4372563570377209,0.5583510323847144,416.97766531664166
286,108.685426,0.06005299999999636,0.4194681164801093,0.5697664986251922,334.9924152016737
287,108.76557,0.07012100000000032,0.4425492102502168,0.5499872172474798,324.13443831421927
288,108.875764,0.02002000000000237,0.4699996356217789,0.51490125798535,324.1817413947938
289,109.567021,0.15026500000000453,0.4881116707548855,0.4489016702342917,407.06713911974225
290,109.847528,0.04007200000000921,0.39176171883034866,0.5658793295776336,320.751112472441
291,109.957721,0.09016899999998884,0.394662309743491,0.5552590845411517,346.00483112116234
292,110.077938,0.0300060000000002,0.38915377318364647,0.5639875086737002,342.33302335424537
293,110.128036,0.030048000000007846,0.38636874869966475,0.550481612199099,314.8760047027612
294,110.178103,0.030078000000003158,0.37389581015512746,0.5660543216794319,267.6588906115886
295,110.318373,0.030007000000011885,0.37510316723212955,0.5645786000301476,282.4737776437971
296,110.588815,0.05013800000000401,0.39643999287759096,0.5385153463547805,234.50552038017838
297,110.658973,0.020052999999990107,0.4047000173068626,0.5335178408303385,264.17368548366375
298,111.540568,0.030077000000005683,0.5161514046685621,0.5069483239594247,462.48593720632135
299,111.590627,0.020091000000007853,0.5192106636145668,0.508152901276925,379.85450411992935
300,111.680839,0.3706759999999889,0.4820217559153388,0.6320463155390179,550.5899698436677
301,112.071497,0.28050700000000006,0.5013989575111178,0.6306295475032132,531.5202037712851
302,112.422164,0.3205790000000093,0.5203742367490594,0.6007004581683147,1163.3322023064063
303,112.852965,0.7914260000000013,0.45199631569598986,0.5246042022091563,848.4030036727584
304,113.984992,0.08014499999998748,0.45549360061964944,0.5643294942076835,850.6027003271828
305,114.085189,0.08014500000000169,0.4365125785902158,0.5472751414214423,248.24378442313758
306,114.205406,0.060093000000009056,0.43022237095514,0.5807652842380838,377.9283209448479
307,114.435774,0.4308120000000031,0.46870277420484546,0.5603468979397024,402.155683600066
308,115.147094,0.030076000000008207,0.49614378052513586,0.5468031119131032,404.7502109221803
309,115.237224,0.05013999999999896,0.5366043236463993,0.5756452275175652,428.90951525916284
310,115.507746,0.020052000000006842,0.3900255046905624,0.5351138541024559,328.72894238591914
311,115.738186,0.050067999999996005,0.4147320429137139,0.4665199951096888,313.99191829703517
312,115.878385,0.03008600000001138,0.3998518490756251,0.4484534699900321,309.34537689462735
313,116.138911,0.18027100000000473,0.378026770465565,0.518156697001053,239.9497399532811
314,116.900289,0.03004699999999616,0.4665689069257098,0.570126399880668,508.0801569095132
315,117.120632,0.03008599999999717,0.4424680016398654,0.586167857732646,260.8786360935484
316,117.170771,0.02002000000000237,0.4449966072570837,0.5367684673206564,204.43149302933114
317,117.26094,0.03004899999999111,0.43118144769911776,0.5878562074180756,215.34199125397558
318,117.341085,0.060053999999993835,0.44562627993212767,0.5703947139838202,306.29781723374896
319,117.481285,0.020089999999996166,0.41923115181776577,0.2501416266106094,284.73623941433794
320,117.531423,0.19029599999998936,0.4051511404999087,0.5993035202270889,307.36336555143026
321,118.072386,0.020052000000006842,0.37699518378401514,0.485080137659464,182.97406552609937
322,118.573308,0.060093000000009056,0.4517969249776089,0.5156259578496958,330.37236575128543
323,118.653453,0.0300060000000002,0.4533550270003187,0.5310535241219044,330.3025123662098
324,118.703551,0.08014500000000169,0.44100190227342806,0.5488493396582576,329.98624158009017
325,118.813743,0.3606529999999992,0.4846479016311445,0.48584454226547036,330.8778698996294
326,149.188699,0.020018999999990683,0.429438225265055,0.5801052167218895,360.90408814940184
327,149.258777,0.07015899999998965,0.4257488919200468,0.5646660092897051,378.3369842768693
328,149.348988,0.10016600000000153,0.42769022142666013,0.5535893848654988,378.75815288018
329,149.509279,0.020019000000019105,0.43638548259398685,0.529704736082095,379.0850218992392
330,150.671381,0.03000600000001441,0.44698705701422037,0.595197608330402,320.4463798983454
331,150.841696,0.050067999999981794,0.4522724822426814,0.5900989134062844,410.95654041707587
332,150.931836,0.02005199999999263,0.4600335887971062,0.5828875965372686,516.9779400382818
333,151.021967,0.030087000000008857,0.45705175204579457,0.5941187148746802,475.24713846538566
