Timestamp,EyeLeftDiameter,EyeRightDiameter,AverageLeftAndRight
2.763784,0,3.8984742164611816,1.9492371082305908
2.773808,0,0,0.0
2.783804,0,0,0.0
2.793789,0,0,0.0
2.803856,0,0,0.0
2.81388,0,0,0.0
2.823876,0,0,0.0
2.833862,0,3.223543882369995,1.6117719411849976
2.843929,0,3.896296262741089,1.9481481313705444
2.853952,0,3.214061975479126,1.607030987739563
2.863949,0,0,0.0
2.873935,0,2.97379994392395,1.486899971961975
2.884001,0,0,0.0
2.894026,0,2.883084774017334,1.441542387008667
2.904021,0,0,0.0
2.914007,0,0,0.0
2.924074,0,0,0.0
2.934098,0,2.852008819580078,1.426004409790039
2.944094,0,0,0.0
2.95408,0,2.865401029586792,1.432700514793396
2.964146,0,0,0.0
2.974171,0,0,0.0
2.984166,0,0,0.0
2.994151,0,0,0.0
3.004219,0,0,0.0
3.014243,0,0,0.0
3.024238,0,0,0.0
3.034224,0,0,0.0
3.044291,0,0,0.0
3.054315,0,0,0.0
3.064311,0,0,0.0
3.074297,0,0,0.0
3.084363,0,0,0.0
3.094387,0,0,0.0
3.104383,0,0,0.0
3.114369,0,0,0.0
3.124436,0,0,0.0
3.13446,0,2.8582558631896973,1.4291279315948486
3.144456,0,0,0.0
3.154442,0,0,0.0
3.164508,0,0,0.0
3.174533,0,0,0.0
3.184529,0,0,0.0
3.194514,0,2.6622605323791504,1.3311302661895752
3.20458,0,0,0.0
3.214606,2.7154903411865234,2.773906707763672,2.7446985244750977
3.224601,2.8318521976470947,0,1.4159260988235474
3.234587,0,2.8700881004333496,1.4350440502166748
3.244654,2.8255364894866943,0,1.4127682447433472
3.254678,0,2.898426055908203,1.4492130279541016
3.264673,2.843200206756592,0,1.421600103378296
3.27466,2.8577661514282227,0,1.4288830757141113
3.284727,2.9536423683166504,0,1.4768211841583252
3.294751,0,0,0.0
3.304746,2.8256418704986572,0,1.4128209352493286
3.314732,0,0,0.0
3.324799,2.8008029460906982,0,1.4004014730453491
3.334823,0,2.9152746200561523,1.4576373100280762
3.344818,2.8568620681762695,0,1.4284310340881348
3.354804,0,0,0.0
3.364871,2.894695281982422,0,1.447347640991211
3.374895,0,0,0.0
3.384891,2.8553473949432373,0,1.4276736974716187
3.394877,0,0,0.0
3.404943,0,2.9069409370422363,1.4534704685211182
3.414969,0,3.106916666030884,1.553458333015442
3.424964,2.9276773929595947,3.0688798427581787,2.9982786178588867
3.434949,0,0,0.0
3.445016,0,3.0410408973693848,1.5205204486846924
3.45504,0,0,0.0
3.465036,0,2.9410195350646973,1.4705097675323486
3.475022,0,0,0.0
3.485088,0,2.9524307250976562,1.4762153625488281
3.495113,0,0,0.0
3.505108,0,0,0.0
3.515094,0,0,0.0
3.525161,0,0,0.0
3.535186,0,0,0.0
3.545182,0,0,0.0
3.555167,0,0,0.0
3.565233,0,0,0.0
3.575258,0,0,0.0
3.585253,0,0,0.0
3.59524,0,0,0.0
3.605307,0,3.069474935531616,1.534737467765808
3.615331,0,0,0.0
3.625326,0,0,0.0
3.635312,0,0,0.0
3.645379,0,0,0.0
3.655402,0,0,0.0
3.665399,0,0,0.0
3.675385,0,0,0.0
3.68545,0,0,0.0
3.695476,0,0,0.0
3.705472,0,0,0.0
3.715457,0,0,0.0
3.725524,0,0,0.0
3.735548,0,0,0.0
3.745543,0,0,0.0
3.755529,0,5.358527183532715,2.6792635917663574
3.765596,0,3.8353095054626465,1.9176547527313232
3.77562,0,0,0.0
3.785616,0,0,0.0
3.795602,0,0,0.0
3.805668,0,3.27488112449646,1.63744056224823
3.815693,0,0,0.0
3.825689,0,3.039172887802124,1.519586443901062
3.835675,0,0,0.0
3.845741,0,0,0.0
3.855766,0,0,0.0
3.865761,0,2.961967706680298,1.480983853340149
3.875747,0,0,0.0
3.885814,0,0,0.0
3.895838,0,0,0.0
3.905834,0,2.916980743408203,1.4584903717041016
3.91582,0,0,0.0
3.925887,0,0,0.0
3.93591,0,0,0.0
3.945905,0,2.9027669429779053,1.4513834714889526
3.955892,0,0,0.0
3.965958,0,2.879265785217285,1.4396328926086426
3.975983,0,0,0.0
3.985978,0,0,0.0
3.995964,0,0,0.0
4.006031,0,2.9087603092193604,1.4543801546096802
4.016056,0,0,0.0
4.026051,0,2.8996145725250244,1.4498072862625122
4.036037,0,0,0.0
4.046103,0,2.901669502258301,1.4508347511291504
4.056128,0,0,0.0
4.066124,0,2.8964576721191406,1.4482288360595703
4.07611,0,0,0.0
4.086176,0,2.8925161361694336,1.4462580680847168
4.0962,0,0,0.0
4.106196,0,2.888417959213257,1.4442089796066284
4.116182,0,0,0.0
4.126248,0,0,0.0
4.136273,0,0,0.0
4.146268,0,0,0.0
4.156255,0,0,0.0
4.166321,0,0,0.0
4.176345,0,0,0.0
4.186341,0,0,0.0
4.196327,0,0,0.0
4.206394,0,0,0.0
4.216418,0,0,0.0
4.226414,0,2.7972264289855957,1.3986132144927979
4.2364,0,0,0.0
4.246466,0,2.8085172176361084,1.4042586088180542
4.256491,0,0,0.0
4.266486,0,2.7998294830322266,1.3999147415161133
4.276472,0,0,0.0
4.286538,0,2.7858054637908936,1.3929027318954468
4.296563,0,0,0.0
4.306558,0,0,0.0
4.316544,0,0,0.0
4.326611,0,2.7980098724365234,1.3990049362182617
4.336636,0,0,0.0
4.346631,0,0,0.0
4.356617,0,0,0.0
4.366684,0,0,0.0
4.376708,0,2.947864055633545,1.4739320278167725
4.386703,0,3.198762893676758,1.599381446838379
4.396689,2.8822686672210693,0,1.4411343336105347
4.406756,0,3.0204434394836426,1.5102217197418213
4.41678,0,0,0.0
4.426775,0,2.9891245365142822,1.4945622682571411
4.436762,0,0,0.0
4.446828,2.7304790019989014,2.976597547531128,2.8535382747650146
4.456853,2.598982572555542,3.0036721229553223,2.801327347755432
4.466848,2.6062469482421875,2.9758636951446533,2.7910553216934204
4.476834,2.5970053672790527,2.938140630722046,2.7675729990005493
4.486901,2.614349365234375,0,1.3071746826171875
4.496925,2.6171936988830566,3.0314924716949463,2.8243430852890015
4.506921,0,2.9092249870300293,1.4546124935150146
4.516907,2.642709732055664,2.985487937927246,2.814098834991455
4.526973,0,2.9348385334014893,1.4674192667007446
4.536998,2.6497254371643066,3.0857949256896973,2.867760181427002
4.546994,0,2.9393022060394287,1.4696511030197144
4.556979,0,2.9945790767669678,1.4972895383834839
4.567046,0,2.9363977909088135,1.4681988954544067
4.57707,2.6622867584228516,2.9606878757476807,2.811487317085266
4.587066,0,2.937692880630493,1.4688464403152466
4.597052,2.6823019981384277,2.9742774963378906,2.828289747238159
4.607118,0,2.933044910430908,1.466522455215454
4.617143,2.69154953956604,2.9508824348449707,2.8212159872055054
4.627139,0,3.065495014190674,1.532747507095337
4.637124,2.702113628387451,3.0465996265411377,2.8743566274642944
4.647191,0,3.068312644958496,1.534156322479248
4.657215,2.7107908725738525,3.0441370010375977,2.877463936805725
4.667212,0,3.101531744003296,1.550765872001648
4.677197,2.7326693534851074,3.045207977294922,2.8889386653900146
4.687263,0,3.1037521362304688,1.5518760681152344
4.697288,0,3.0623817443847656,1.5311908721923828
4.707284,0,3.0834479331970215,1.5417239665985107
4.717269,2.754467725753784,3.0237324237823486,2.8891000747680664
4.727336,0,3.044487953186035,1.5222439765930176
4.73736,0,3.017441511154175,1.5087207555770874
4.747357,0,3.061262369155884,1.530631184577942
4.757342,2.768660068511963,3.0116841793060303,2.8901721239089966
4.767408,2.642925262451172,3.046956777572632,2.844941020011902
4.777433,2.8145618438720703,2.8616676330566406,2.8381147384643555
4.787428,2.7144317626953125,2.9678168296813965,2.8411242961883545
4.797415,2.756528854370117,2.8538010120391846,2.805164933204651
4.807481,2.6896581649780273,2.956843852996826,2.8232510089874268
4.817505,2.7690982818603516,2.8404688835144043,2.804783582687378
4.8275,2.6970374584198,2.979017734527588,2.838027596473694
4.837487,2.760176658630371,2.8415377140045166,2.800857186317444
4.847554,2.6906793117523193,2.9395132064819336,2.8150962591171265
4.857577,2.751345634460449,0,1.3756728172302246
4.867573,2.6836469173431396,2.9606072902679443,2.822127103805542
4.877559,2.746211528778076,2.901639223098755,2.8239253759384155
4.887625,2.6824116706848145,2.918020248413086,2.80021595954895
4.89765,2.7409322261810303,2.9964799880981445,2.8687061071395874
4.907646,2.688225030899048,2.9559779167175293,2.8221014738082886
4.917632,2.7665517330169678,3.067697048187256,2.917124390602112
4.927698,2.6897268295288086,2.9666476249694824,2.8281872272491455
4.937722,2.7625808715820312,2.934577465057373,2.848579168319702
4.947718,2.684349536895752,2.940373182296753,2.8123613595962524
4.957704,2.768080472946167,2.923839569091797,2.845960021018982
4.96777,2.6876511573791504,2.9274768829345703,2.8075640201568604
4.977795,2.780625343322754,2.932051420211792,2.856338381767273
4.987792,2.6937038898468018,2.9433281421661377,2.8185160160064697
4.997776,2.7726666927337646,2.9582691192626953,2.86546790599823
5.007843,2.6886355876922607,2.9508471488952637,2.819741368293762
5.017868,2.769296407699585,2.973534345626831,2.871415376663208
5.027863,2.6912853717803955,2.9670867919921875,2.8291860818862915
5.03785,2.7784154415130615,2.8799238204956055,2.8291696310043335
5.047916,2.696712017059326,2.9053025245666504,2.8010072708129883
5.05794,2.78439998626709,2.9364938735961914,2.8604469299316406
5.067936,2.701072931289673,2.9758334159851074,2.83845317363739
5.077922,2.7827951908111572,2.95546293258667,2.8691290616989136
5.087988,2.7715115547180176,2.968721628189087,2.8701165914535522
5.098013,0,0,0.0
5.108009,0,3.0868561267852783,1.5434280633926392
5.117995,2.793356418609619,3.0505573749542236,2.9219568967819214
5.128061,0,3.1030943393707275,1.5515471696853638
5.138085,2.802579641342163,0,1.4012898206710815
5.148081,2.8354735374450684,3.093755006790161,2.9646142721176147
5.158067,2.8387813568115234,3.0763659477233887,2.957573652267456
5.168133,0,3.084745407104492,1.542372703552246
5.178158,2.82749342918396,0,1.41374671459198
5.188154,2.8310906887054443,0,1.4155453443527222
5.19814,2.8197200298309326,0,1.4098600149154663
5.208206,2.8293869495391846,3.036339044570923,2.9328629970550537
5.21823,2.8259053230285645,2.906716823577881,2.8663110733032227
5.228226,0,0,0.0
5.238212,2.82466983795166,0,1.41233491897583
5.248278,2.8019161224365234,0,1.4009580612182617
5.258303,2.8072898387908936,0,1.4036449193954468
5.268299,0,3.1328067779541016,1.5664033889770508
5.278284,2.8136489391326904,2.876866102218628,2.845257520675659
5.288351,0,3.0869882106781006,1.5434941053390503
5.298375,2.830029249191284,0,1.415014624595642
5.308371,2.7727956771850586,3.1548445224761963,2.9638200998306274
5.318357,2.772803783416748,2.933718204498291,2.8532609939575195
5.328423,0,3.0123071670532227,1.5061535835266113
5.338447,0,2.7765278816223145,1.3882639408111572
5.348444,0,2.848698854446411,1.4243494272232056
5.35843,0,0,0.0
5.368496,0,5.388049125671387,2.6940245628356934
5.37852,2.742309331893921,0,1.3711546659469604
5.388517,0,0,0.0
5.398502,2.720872640609741,0,1.3604363203048706
5.408569,0,3.764618158340454,1.882309079170227
5.418592,2.734492778778076,0,1.367246389389038
5.428588,0,0,0.0
5.438574,2.7472307682037354,0,1.3736153841018677
5.448641,0,0,0.0
5.458666,2.735525608062744,0,1.367762804031372
5.468662,0,0,0.0
5.478647,2.7195029258728027,0,1.3597514629364014
5.488713,0,0,0.0
5.498738,0,0,0.0
5.508734,0,0,0.0
5.518719,0,0,0.0
5.528786,0,0,0.0
5.538811,0,3.2065393924713135,1.6032696962356567
5.548806,0,0,0.0
5.558792,0,0,0.0
5.568859,0,0,0.0
5.578883,0,0,0.0
5.588879,0,0,0.0
5.598864,0,2.988518714904785,1.4942593574523926
5.608931,0,0,0.0
5.618955,0,0,0.0
5.628951,0,0,0.0
5.638937,0,0,0.0
5.649004,0,3.026153087615967,1.5130765438079834
5.659028,0,0,0.0
5.669023,0,0,0.0
5.67901,0,0,0.0
5.689075,0,0,0.0
5.6991,0,0,0.0
5.709097,0,3.6889681816101074,1.8444840908050537
5.719082,0,0,0.0
5.729149,0,0,0.0
5.739173,0,0,0.0
5.749169,0,0,0.0
5.759155,0,0,0.0
5.769221,0,0,0.0
5.779245,0,0,0.0
5.789241,0,0,0.0
5.799226,0,0,0.0
5.809294,0,0,0.0
5.819318,0,0,0.0
5.829314,0,0,0.0
5.839299,0,0,0.0
5.849366,0,0,0.0
5.85939,0,0,0.0
5.869386,0,0,0.0
5.879372,0,0,0.0
5.889439,0,0,0.0
5.899463,0,0,0.0
5.909458,0,0,0.0
5.919444,0,0,0.0
5.929511,0,0,0.0
5.939536,0,0,0.0
5.949531,0,0,0.0
5.959517,0,0,0.0
5.969583,0,0,0.0
5.979608,0,0,0.0
5.989604,0,0,0.0
5.999589,0,0,0.0
6.009656,0,0,0.0
6.01968,0,0,0.0
6.029676,0,0,0.0
6.039663,2.7104620933532715,0,1.3552310466766357
6.049728,0,0,0.0
6.059753,0,0,0.0
6.069748,0,0,0.0
6.079734,0,0,0.0
6.089801,0,0,0.0
6.099826,2.676525354385376,0,1.338262677192688
6.109821,0,0,0.0
6.119807,0,0,0.0
6.129873,0,0,0.0
6.139898,0,0,0.0
6.149894,0,0,0.0
6.15988,0,0,0.0
6.169946,0,0,0.0
6.179971,0,0,0.0
6.189966,0,0,0.0
6.199952,2.660356044769287,0,1.3301780223846436
6.210018,0,0,0.0
6.220043,0,0,0.0
6.230038,0,0,0.0
6.240024,2.681743860244751,0,1.3408719301223755
6.250092,2.628770589828491,0,1.3143852949142456
6.260115,0,0,0.0
6.270112,0,0,0.0
6.280097,2.6953306198120117,0,1.3476653099060059
6.290164,0,0,0.0
6.300188,2.7298777103424072,0,1.3649388551712036
6.310183,0,0,0.0
6.320169,2.753971815109253,0,1.3769859075546265
6.330236,0,0,0.0
6.34026,2.775348424911499,0,1.3876742124557495
6.350256,0,0,0.0
6.360242,2.7860703468322754,0,1.3930351734161377
6.370308,2.7019989490509033,0,1.3509994745254517
6.380333,2.749075412750244,0,1.374537706375122
6.390329,0,0,0.0
6.400314,2.782505989074707,0,1.3912529945373535
6.410381,2.6844563484191895,0,1.3422281742095947
6.420405,2.756258964538574,0,1.378129482269287
6.430401,0,0,0.0
6.440387,2.7825663089752197,0,1.3912831544876099
6.450454,2.655975818634033,0,1.3279879093170166
6.460478,2.7460811138153076,0,1.3730405569076538
6.470473,0,0,0.0
6.480459,2.7882227897644043,0,1.3941113948822021
6.490526,2.6660730838775635,0,1.3330365419387817
6.500551,2.756572961807251,0,1.3782864809036255
6.510546,0,4.6004815101623535,2.3002407550811768
6.520532,2.7896580696105957,0,1.3948290348052979
6.530599,2.665828227996826,0,1.332914113998413
6.540623,2.762831211090088,0,1.381415605545044
6.550619,2.696444272994995,4.211817264556885,3.45413076877594
6.560605,2.7709858417510986,0,1.3854929208755493
6.570671,2.710116147994995,0,1.3550580739974976
6.580696,2.7753093242645264,0,1.3876546621322632
6.590691,0,0,0.0
6.600677,2.805612802505493,0,1.4028064012527466
6.610744,2.686162233352661,0,1.3430811166763306
6.620768,2.7715518474578857,0,1.3857759237289429
6.630763,2.71410870552063,3.2701914310455322,2.992150068283081
6.64075,2.7796177864074707,0,1.3898088932037354
6.650816,2.73478364944458,0,1.36739182472229
6.66084,2.7730631828308105,0,1.3865315914154053
6.670836,2.716374158859253,0,1.3581870794296265
6.680822,2.772113561630249,0,1.3860567808151245
6.690889,2.731982469558716,0,1.365991234779358
6.700914,2.7794249057769775,0,1.3897124528884888
6.710908,2.7408647537231445,0,1.3704323768615723
6.720894,2.7911128997802734,0,1.3955564498901367
6.730961,2.7445998191833496,0,1.3722999095916748
6.740985,2.797003746032715,0,1.3985018730163574
6.750981,2.748758554458618,3.409971237182617,3.0793648958206177
6.760967,2.8219754695892334,0,1.4109877347946167
6.771033,2.7885324954986572,3.4146640300750732,3.1015982627868652
6.781058,2.833815574645996,0,1.416907787322998
6.791054,2.795501232147217,3.733677864074707,3.264589548110962
6.801039,2.832803964614868,0,1.416401982307434
6.811106,2.8400185108184814,0,1.4200092554092407
6.821131,2.8509678840637207,0,1.4254839420318604
6.831126,2.849900484085083,0,1.4249502420425415
6.841112,2.84633469581604,0,1.42316734790802
6.851179,2.8531649112701416,0,1.4265824556350708
6.861203,2.845569372177124,0,1.422784686088562
6.871198,2.840940237045288,0,1.420470118522644
6.881185,2.847322702407837,0,1.4236613512039185
6.891251,2.8401858806610107,0,1.4200929403305054
6.901276,2.842273235321045,3.3041040897369385,3.0731886625289917
6.911271,0,0,0.0
6.921257,2.8346621990203857,0,1.4173310995101929
6.931324,2.792889356613159,0,1.3964446783065796
6.941348,2.821019411087036,3.0561094284057617,2.938564419746399
6.951343,0,3.0102999210357666,1.5051499605178833
6.961329,2.830045461654663,0,1.4150227308273315
6.971396,0,2.9631268978118896,1.4815634489059448
6.981419,2.814647674560547,0,1.4073238372802734
6.991416,0,0,0.0
7.001402,2.815614700317383,0,1.4078073501586914
7.011469,0,0,0.0
7.021493,2.8087024688720703,0,1.4043512344360352
7.031489,0,0,0.0
7.041475,0,2.9250738620758057,1.4625369310379028
7.051541,2.7086892127990723,4.331887245178223,3.5202882289886475
7.061565,2.819335699081421,0,1.4096678495407104
7.071561,0,3.6663994789123535,1.8331997394561768
7.081547,0,3.1606154441833496,1.5803077220916748
7.091614,2.77026629447937,3.0995912551879883,2.934928774833679
7.101638,2.8433756828308105,0,1.4216878414154053
7.111633,0,3.10992693901062,1.55496346950531
7.121619,2.8270184993743896,3.066601037979126,2.946809768676758
7.131686,0,3.093287944793701,1.5466439723968506
7.14171,2.808673620223999,3.0779824256896973,2.943328022956848
7.151706,0,3.021240234375,1.5106201171875
7.161692,2.799272298812866,3.0616915225982666,2.9304819107055664
7.171758,0,3.0141828060150146,1.5070914030075073
7.181783,0,3.0637447834014893,1.5318723917007446
7.191779,0,3.078247308731079,1.5391236543655396
7.201764,2.790620803833008,3.087029218673706,2.938825011253357
7.211831,0,3.0635714530944824,1.5317857265472412
7.221855,0,3.092747449874878,1.546373724937439
7.231851,0,3.058826446533203,1.5294132232666016
7.241837,2.8165359497070312,3.0992934703826904,2.957914710044861
7.251903,0,3.0475893020629883,1.5237946510314941
7.261928,2.844107151031494,3.11541485786438,2.979761004447937
7.271923,0,3.070568561553955,1.5352842807769775
7.281909,2.86319637298584,3.1053924560546875,2.9842944145202637
7.291976,0,3.0787787437438965,1.5393893718719482
7.302,2.868748188018799,3.1087939739227295,2.988771080970764
7.311996,0,3.0832087993621826,1.5416043996810913
7.321982,2.860414981842041,3.1081178188323975,2.9842664003372192
7.332048,0,3.099783182144165,1.5498915910720825
7.342073,2.8473215103149414,3.121027708053589,2.984174609184265
7.352068,0,3.132523536682129,1.5662617683410645
7.362054,2.851449728012085,3.1437478065490723,2.9975987672805786
7.372121,0,3.1304986476898193,1.5652493238449097
7.382146,2.846379280090332,3.138984203338623,2.9926817417144775
7.392141,0,3.1234943866729736,1.5617471933364868
7.402127,2.8418264389038086,3.122767448425293,2.982296943664551
7.412193,0,3.1318278312683105,1.5659139156341553
7.422217,2.842593193054199,3.119995594024658,2.9812943935394287
7.432214,0,3.115710973739624,1.557855486869812
7.442199,2.8497579097747803,3.1196305751800537,2.984694242477417
